CvA term name	CvA term id	apply to CvA children terms	CvB term name	CvB term id	apply to CvB children terms	"is CvA CvB instance combination expected (NO-error, YES-ok, MAYBE-weird)"
    neutron diffraction 	MI:0893	FALSE	self	MI:0503	FALSE	NO
    neutron diffraction 	MI:0893	FALSE	suppressed gene	MI:0582	FALSE	NO
    neutron diffraction 	MI:0893	FALSE	suppressor gene	MI:0581	FALSE	NO
    neutron diffraction 	MI:0893	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    neutron fiber diffraction 	MI:0891	FALSE	experimental role	MI:0495	FALSE	NO
    neutron fiber diffraction 	MI:0891	FALSE	ancillary	MI:0684	FALSE	NO
    neutron fiber diffraction 	MI:0891	FALSE	bait	MI:0496	FALSE	NO
    neutron fiber diffraction 	MI:0891	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    neutron fiber diffraction 	MI:0891	FALSE	fluorescence donor	MI:0583	FALSE	NO
    neutron fiber diffraction 	MI:0891	FALSE	neutral component	MI:0497	FALSE	YES
    neutron fiber diffraction 	MI:0891	FALSE	prey	MI:0498	FALSE	NO
    neutron fiber diffraction 	MI:0891	FALSE	putative self	MI:0898	FALSE	NO
    neutron fiber diffraction 	MI:0891	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    neutron fiber diffraction 	MI:0891	FALSE	self	MI:0503	FALSE	NO
    neutron fiber diffraction 	MI:0891	FALSE	suppressed gene	MI:0582	FALSE	NO
    neutron fiber diffraction 	MI:0891	FALSE	suppressor gene	MI:0581	FALSE	NO
    neutron fiber diffraction 	MI:0891	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    nuclear magnetic resonance 	MI:0077	FALSE	experimental role	MI:0495	FALSE	NO
    nuclear magnetic resonance 	MI:0077	FALSE	ancillary	MI:0684	FALSE	NO
    nuclear magnetic resonance 	MI:0077	FALSE	bait	MI:0496	FALSE	NO
    nuclear magnetic resonance 	MI:0077	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    nuclear magnetic resonance 	MI:0077	FALSE	fluorescence donor	MI:0583	FALSE	NO
    nuclear magnetic resonance 	MI:0077	FALSE	neutral component	MI:0497	FALSE	YES
    nuclear magnetic resonance 	MI:0077	FALSE	prey	MI:0498	FALSE	NO
    nuclear magnetic resonance 	MI:0077	FALSE	putative self	MI:0898	FALSE	NO
    nuclear magnetic resonance 	MI:0077	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    nuclear magnetic resonance 	MI:0077	FALSE	self	MI:0503	FALSE	NO
    nuclear magnetic resonance 	MI:0077	FALSE	suppressed gene	MI:0582	FALSE	NO
    nuclear magnetic resonance 	MI:0077	FALSE	suppressor gene	MI:0581	FALSE	NO
    nuclear magnetic resonance 	MI:0077	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    scintillation proximity assay 	MI:0099	FALSE	experimental role	MI:0495	FALSE	NO
    scintillation proximity assay 	MI:0099	FALSE	ancillary	MI:0684	FALSE	NO
    scintillation proximity assay 	MI:0099	FALSE	bait	MI:0496	FALSE	NO
    scintillation proximity assay 	MI:0099	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    scintillation proximity assay 	MI:0099	FALSE	fluorescence donor	MI:0583	FALSE	NO
    scintillation proximity assay 	MI:0099	FALSE	neutral component	MI:0497	FALSE	YES
    scintillation proximity assay 	MI:0099	FALSE	prey	MI:0498	FALSE	NO
    scintillation proximity assay 	MI:0099	FALSE	putative self	MI:0898	FALSE	NO
    scintillation proximity assay 	MI:0099	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    scintillation proximity assay 	MI:0099	FALSE	self	MI:0503	FALSE	NO
    scintillation proximity assay 	MI:0099	FALSE	suppressed gene	MI:0582	FALSE	NO
    scintillation proximity assay 	MI:0099	FALSE	suppressor gene	MI:0581	FALSE	NO
    scintillation proximity assay 	MI:0099	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    small angle neutron scattering 	MI:0888	FALSE	experimental role	MI:0495	FALSE	NO
    small angle neutron scattering 	MI:0888	FALSE	ancillary	MI:0684	FALSE	NO
    small angle neutron scattering 	MI:0888	FALSE	bait	MI:0496	FALSE	NO
    small angle neutron scattering 	MI:0888	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    small angle neutron scattering 	MI:0888	FALSE	fluorescence donor	MI:0583	FALSE	NO
    small angle neutron scattering 	MI:0888	FALSE	neutral component	MI:0497	FALSE	YES
    small angle neutron scattering 	MI:0888	FALSE	prey	MI:0498	FALSE	NO
    small angle neutron scattering 	MI:0888	FALSE	putative self	MI:0898	FALSE	NO
    small angle neutron scattering 	MI:0888	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    small angle neutron scattering 	MI:0888	FALSE	self	MI:0503	FALSE	NO
    small angle neutron scattering 	MI:0888	FALSE	suppressed gene	MI:0582	FALSE	NO
    small angle neutron scattering 	MI:0888	FALSE	suppressor gene	MI:0581	FALSE	NO
    small angle neutron scattering 	MI:0888	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    surface plasmon resonance 	MI:0107	FALSE	experimental role	MI:0495	FALSE	NO
    surface plasmon resonance 	MI:0107	FALSE	ancillary	MI:0684	FALSE	NO
    surface plasmon resonance 	MI:0107	FALSE	bait	MI:0496	FALSE	YES	?
    surface plasmon resonance 	MI:0107	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    surface plasmon resonance 	MI:0107	FALSE	fluorescence donor	MI:0583	FALSE	NO
    surface plasmon resonance 	MI:0107	FALSE	neutral component	MI:0497	FALSE	YES	?
    surface plasmon resonance 	MI:0107	FALSE	prey	MI:0498	FALSE	YES	?
    surface plasmon resonance 	MI:0107	FALSE	putative self	MI:0898	FALSE	NO
    surface plasmon resonance 	MI:0107	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    surface plasmon resonance 	MI:0107	FALSE	self	MI:0503	FALSE	NO
    surface plasmon resonance 	MI:0107	FALSE	suppressed gene	MI:0582	FALSE	NO
    surface plasmon resonance 	MI:0107	FALSE	suppressor gene	MI:0581	FALSE	NO
    surface plasmon resonance 	MI:0107	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    x-ray crystallography 	MI:0114	FALSE	experimental role	MI:0495	FALSE	NO
    x-ray crystallography 	MI:0114	FALSE	ancillary	MI:0684	FALSE	NO
    x-ray crystallography 	MI:0114	FALSE	bait	MI:0496	FALSE	NO
    x-ray crystallography 	MI:0114	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    x-ray crystallography 	MI:0114	FALSE	fluorescence donor	MI:0583	FALSE	NO
    x-ray crystallography 	MI:0114	FALSE	neutral component	MI:0497	FALSE	YES
    x-ray crystallography 	MI:0114	FALSE	prey	MI:0498	FALSE	NO
    x-ray crystallography 	MI:0114	FALSE	putative self	MI:0898	FALSE	NO
    x-ray crystallography 	MI:0114	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    x-ray crystallography 	MI:0114	FALSE	self	MI:0503	FALSE	NO
    x-ray crystallography 	MI:0114	FALSE	suppressed gene	MI:0582	FALSE	NO
    x-ray crystallography 	MI:0114	FALSE	suppressor gene	MI:0581	FALSE	NO
    x-ray crystallography 	MI:0114	FALSE	unspecified role	MI:0499	FALSE	MAYBE
     x-ray fiber diffraction 	MI:0825	FALSE	experimental role	MI:0495	FALSE	NO
     x-ray fiber diffraction 	MI:0825	FALSE	ancillary	MI:0684	FALSE	NO
     x-ray fiber diffraction 	MI:0825	FALSE	bait	MI:0496	FALSE	NO
     x-ray fiber diffraction 	MI:0825	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     x-ray fiber diffraction 	MI:0825	FALSE	fluorescence donor	MI:0583	FALSE	NO
     x-ray fiber diffraction 	MI:0825	FALSE	neutral component	MI:0497	FALSE	YES
     x-ray fiber diffraction 	MI:0825	FALSE	prey	MI:0498	FALSE	NO
     x-ray fiber diffraction 	MI:0825	FALSE	putative self	MI:0898	FALSE	NO
     x-ray fiber diffraction 	MI:0825	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
     x-ray fiber diffraction 	MI:0825	FALSE	self	MI:0503	FALSE	NO
     x-ray fiber diffraction 	MI:0825	FALSE	suppressed gene	MI:0582	FALSE	NO
     x-ray fiber diffraction 	MI:0825	FALSE	suppressor gene	MI:0581	FALSE	NO
     x-ray fiber diffraction 	MI:0825	FALSE	unspecified role	MI:0499	FALSE	MAYBE
     x-ray powder diffraction 	MI:0824	FALSE	experimental role	MI:0495	FALSE	NO
     x-ray powder diffraction 	MI:0824	FALSE	ancillary	MI:0684	FALSE	NO
     x-ray powder diffraction 	MI:0824	FALSE	bait	MI:0496	FALSE	NO
     x-ray powder diffraction 	MI:0824	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     x-ray powder diffraction 	MI:0824	FALSE	fluorescence donor	MI:0583	FALSE	NO
     x-ray powder diffraction 	MI:0824	FALSE	neutral component	MI:0497	FALSE	YES
     x-ray powder diffraction 	MI:0824	FALSE	prey	MI:0498	FALSE	NO
     x-ray powder diffraction 	MI:0824	FALSE	putative self	MI:0898	FALSE	NO
     x-ray powder diffraction 	MI:0824	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
     x-ray powder diffraction 	MI:0824	FALSE	self	MI:0503	FALSE	NO
     x-ray powder diffraction 	MI:0824	FALSE	suppressed gene	MI:0582	FALSE	NO
     x-ray powder diffraction 	MI:0824	FALSE	suppressor gene	MI:0581	FALSE	NO
     x-ray powder diffraction 	MI:0824	FALSE	unspecified role	MI:0499	FALSE	MAYBE
   genetic interference 	MI:0254	FALSE	experimental role	MI:0495	FALSE	NO
   genetic interference 	MI:0254	FALSE	ancillary	MI:0684	FALSE	NO
   genetic interference 	MI:0254	FALSE	bait	MI:0496	FALSE	NO
   genetic interference 	MI:0254	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
   genetic interference 	MI:0254	FALSE	fluorescence donor	MI:0583	FALSE	NO
   genetic interference 	MI:0254	FALSE	neutral component	MI:0497	FALSE	NO
   genetic interference 	MI:0254	FALSE	prey	MI:0498	FALSE	NO
   genetic interference 	MI:0254	FALSE	putative self	MI:0898	FALSE	NO
   genetic interference 	MI:0254	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
   genetic interference 	MI:0254	FALSE	self	MI:0503	FALSE	NO
   genetic interference 	MI:0254	FALSE	suppressed gene	MI:0582	FALSE	YES
   genetic interference 	MI:0254	FALSE	suppressor gene	MI:0581	FALSE	YES
   genetic interference 	MI:0254	FALSE	unspecified role	MI:0499	FALSE	YES
    random spore analysis 	MI:0439	FALSE	experimental role	MI:0495	FALSE	NO
    random spore analysis 	MI:0439	FALSE	ancillary	MI:0684	FALSE	NO
    random spore analysis 	MI:0439	FALSE	bait	MI:0496	FALSE	NO
    random spore analysis 	MI:0439	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    random spore analysis 	MI:0439	FALSE	fluorescence donor	MI:0583	FALSE	NO
    random spore analysis 	MI:0439	FALSE	neutral component	MI:0497	FALSE	NO
    random spore analysis 	MI:0439	FALSE	prey	MI:0498	FALSE	NO
    random spore analysis 	MI:0439	FALSE	putative self	MI:0898	FALSE	NO
    random spore analysis 	MI:0439	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    random spore analysis 	MI:0439	FALSE	self	MI:0503	FALSE	NO
    random spore analysis 	MI:0439	FALSE	suppressed gene	MI:0582	FALSE	YES
    random spore analysis 	MI:0439	FALSE	suppressor gene	MI:0581	FALSE	YES
    random spore analysis 	MI:0439	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    synthetic genetic analysis 	MI:0441	FALSE	experimental role	MI:0495	FALSE	NO
    synthetic genetic analysis 	MI:0441	FALSE	ancillary	MI:0684	FALSE	NO
    synthetic genetic analysis 	MI:0441	FALSE	bait	MI:0496	FALSE	NO
    synthetic genetic analysis 	MI:0441	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    synthetic genetic analysis 	MI:0441	FALSE	fluorescence donor	MI:0583	FALSE	NO
    synthetic genetic analysis 	MI:0441	FALSE	neutral component	MI:0497	FALSE	NO
    synthetic genetic analysis 	MI:0441	FALSE	prey	MI:0498	FALSE	NO
    synthetic genetic analysis 	MI:0441	FALSE	putative self	MI:0898	FALSE	NO
    synthetic genetic analysis 	MI:0441	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    synthetic genetic analysis 	MI:0441	FALSE	self	MI:0503	FALSE	NO
    synthetic genetic analysis 	MI:0441	FALSE	suppressed gene	MI:0582	FALSE	YES
    synthetic genetic analysis 	MI:0441	FALSE	suppressor gene	MI:0581	FALSE	YES
    synthetic genetic analysis 	MI:0441	FALSE	unspecified role	MI:0499	FALSE	MAYBE
   imaging techniques 	MI:0428	FALSE	experimental role	MI:0495	FALSE	NO
   imaging techniques 	MI:0428	FALSE	ancillary	MI:0684	FALSE	NO
   imaging techniques 	MI:0428	FALSE	bait	MI:0496	FALSE	NO
   imaging techniques 	MI:0428	FALSE	fluorescence acceptor	MI:0584	FALSE	YES
   imaging techniques 	MI:0428	FALSE	fluorescence donor	MI:0583	FALSE	YES
   imaging techniques 	MI:0428	FALSE	neutral component	MI:0497	FALSE	YES
   imaging techniques 	MI:0428	FALSE	prey	MI:0498	FALSE	NO
   imaging techniques 	MI:0428	FALSE	putative self	MI:0898	FALSE	NO
   imaging techniques 	MI:0428	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
   imaging techniques 	MI:0428	FALSE	self	MI:0503	FALSE	NO
   imaging techniques 	MI:0428	FALSE	suppressed gene	MI:0582	FALSE	NO
   imaging techniques 	MI:0428	FALSE	suppressor gene	MI:0581	FALSE	NO
   imaging techniques 	MI:0428	FALSE	unspecified role	MI:0499	FALSE	YES
    atomic force microscopy 	MI:0872	FALSE	experimental role	MI:0495	FALSE	NO
    atomic force microscopy 	MI:0872	FALSE	ancillary	MI:0684	FALSE	NO
    atomic force microscopy 	MI:0872	FALSE	bait	MI:0496	FALSE	NO
    atomic force microscopy 	MI:0872	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    atomic force microscopy 	MI:0872	FALSE	fluorescence donor	MI:0583	FALSE	NO
    atomic force microscopy 	MI:0872	FALSE	neutral component	MI:0497	FALSE	YES
    atomic force microscopy 	MI:0872	FALSE	prey	MI:0498	FALSE	NO
    atomic force microscopy 	MI:0872	FALSE	putative self	MI:0898	FALSE	NO
    atomic force microscopy 	MI:0872	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    atomic force microscopy 	MI:0872	FALSE	self	MI:0503	FALSE	NO
    atomic force microscopy 	MI:0872	FALSE	suppressed gene	MI:0582	FALSE	NO
    atomic force microscopy 	MI:0872	FALSE	suppressor gene	MI:0581	FALSE	NO
    atomic force microscopy 	MI:0872	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    confocal microscopy 	MI:0663	FALSE	experimental role	MI:0495	FALSE	NO
    confocal microscopy 	MI:0663	FALSE	ancillary	MI:0684	FALSE	NO
    confocal microscopy 	MI:0663	FALSE	bait	MI:0496	FALSE	NO
    confocal microscopy 	MI:0663	FALSE	fluorescence acceptor	MI:0584	FALSE	YES
    confocal microscopy 	MI:0663	FALSE	fluorescence donor	MI:0583	FALSE	YES
    confocal microscopy 	MI:0663	FALSE	neutral component	MI:0497	FALSE	YES
    confocal microscopy 	MI:0663	FALSE	prey	MI:0498	FALSE	NO
    confocal microscopy 	MI:0663	FALSE	putative self	MI:0898	FALSE	NO
    confocal microscopy 	MI:0663	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	YES
    confocal microscopy 	MI:0663	FALSE	self	MI:0503	FALSE	NO
    confocal microscopy 	MI:0663	FALSE	suppressed gene	MI:0582	FALSE	NO
    confocal microscopy 	MI:0663	FALSE	suppressor gene	MI:0581	FALSE	NO
    confocal microscopy 	MI:0663	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    electron microscopy 	MI:0040	FALSE	experimental role	MI:0495	FALSE	NO
    electron microscopy 	MI:0040	FALSE	ancillary	MI:0684	FALSE	NO
    electron microscopy 	MI:0040	FALSE	bait	MI:0496	FALSE	NO
    electron microscopy 	MI:0040	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    electron microscopy 	MI:0040	FALSE	fluorescence donor	MI:0583	FALSE	NO
    electron microscopy 	MI:0040	FALSE	neutral component	MI:0497	FALSE	YES
    electron microscopy 	MI:0040	FALSE	prey	MI:0498	FALSE	NO
    electron microscopy 	MI:0040	FALSE	putative self	MI:0898	FALSE	NO
    electron microscopy 	MI:0040	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    electron microscopy 	MI:0040	FALSE	self	MI:0503	FALSE	NO
    electron microscopy 	MI:0040	FALSE	suppressed gene	MI:0582	FALSE	NO
    electron microscopy 	MI:0040	FALSE	suppressor gene	MI:0581	FALSE	NO
    electron microscopy 	MI:0040	FALSE	unspecified role	MI:0499	FALSE	MAYBE
     electron tomography 	MI:0410	FALSE	experimental role	MI:0495	FALSE	NO
     electron tomography 	MI:0410	FALSE	ancillary	MI:0684	FALSE	NO
     electron tomography 	MI:0410	FALSE	bait	MI:0496	FALSE	NO
     electron tomography 	MI:0410	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     electron tomography 	MI:0410	FALSE	fluorescence donor	MI:0583	FALSE	NO
     electron tomography 	MI:0410	FALSE	neutral component	MI:0497	FALSE	YES
     electron tomography 	MI:0410	FALSE	prey	MI:0498	FALSE	NO
     electron tomography 	MI:0410	FALSE	putative self	MI:0898	FALSE	NO
     electron tomography 	MI:0410	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
     electron tomography 	MI:0410	FALSE	self	MI:0503	FALSE	NO
     electron tomography 	MI:0410	FALSE	suppressed gene	MI:0582	FALSE	NO
     electron tomography 	MI:0410	FALSE	suppressor gene	MI:0581	FALSE	NO
     electron tomography 	MI:0410	FALSE	unspecified role	MI:0499	FALSE	MAYBE
     transmission electron microscopy 	MI:0020	FALSE	experimental role	MI:0495	FALSE	NO
     transmission electron microscopy 	MI:0020	FALSE	ancillary	MI:0684	FALSE	NO
     transmission electron microscopy 	MI:0020	FALSE	bait	MI:0496	FALSE	NO
     transmission electron microscopy 	MI:0020	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     transmission electron microscopy 	MI:0020	FALSE	fluorescence donor	MI:0583	FALSE	NO
     transmission electron microscopy 	MI:0020	FALSE	neutral component	MI:0497	FALSE	YES
     transmission electron microscopy 	MI:0020	FALSE	prey	MI:0498	FALSE	NO
     transmission electron microscopy 	MI:0020	FALSE	putative self	MI:0898	FALSE	NO
     transmission electron microscopy 	MI:0020	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
     transmission electron microscopy 	MI:0020	FALSE	self	MI:0503	FALSE	NO
     transmission electron microscopy 	MI:0020	FALSE	suppressed gene	MI:0582	FALSE	NO
     transmission electron microscopy 	MI:0020	FALSE	suppressor gene	MI:0581	FALSE	NO
     transmission electron microscopy 	MI:0020	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    fluorescence microscopy 	MI:0416	FALSE	experimental role	MI:0495	FALSE	NO
    fluorescence microscopy 	MI:0416	FALSE	ancillary	MI:0684	FALSE	NO
    fluorescence microscopy 	MI:0416	FALSE	bait	MI:0496	FALSE	NO
    fluorescence microscopy 	MI:0416	FALSE	fluorescence acceptor	MI:0584	FALSE	YES
    fluorescence microscopy 	MI:0416	FALSE	fluorescence donor	MI:0583	FALSE	YES
    fluorescence microscopy 	MI:0416	FALSE	neutral component	MI:0497	FALSE	YES
    fluorescence microscopy 	MI:0416	FALSE	prey	MI:0498	FALSE	NO
    fluorescence microscopy 	MI:0416	FALSE	putative self	MI:0898	FALSE	NO
    fluorescence microscopy 	MI:0416	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	YES
    fluorescence microscopy 	MI:0416	FALSE	self	MI:0503	FALSE	NO
    fluorescence microscopy 	MI:0416	FALSE	suppressed gene	MI:0582	FALSE	NO
    fluorescence microscopy 	MI:0416	FALSE	suppressor gene	MI:0581	FALSE	NO
    fluorescence microscopy 	MI:0416	FALSE	unspecified role	MI:0499	FALSE	YES
    light microscopy 	MI:0426	FALSE	experimental role	MI:0495	FALSE	NO
    light microscopy 	MI:0426	FALSE	ancillary	MI:0684	FALSE	NO
    light microscopy 	MI:0426	FALSE	bait	MI:0496	FALSE	NO
    light microscopy 	MI:0426	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    light microscopy 	MI:0426	FALSE	fluorescence donor	MI:0583	FALSE	NO
    light microscopy 	MI:0426	FALSE	neutral component	MI:0497	FALSE	YES
    light microscopy 	MI:0426	FALSE	prey	MI:0498	FALSE	NO
    light microscopy 	MI:0426	FALSE	putative self	MI:0898	FALSE	NO
    light microscopy 	MI:0426	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    light microscopy 	MI:0426	FALSE	self	MI:0503	FALSE	NO
    light microscopy 	MI:0426	FALSE	suppressed gene	MI:0582	FALSE	NO
    light microscopy 	MI:0426	FALSE	suppressor gene	MI:0581	FALSE	NO
    light microscopy 	MI:0426	FALSE	unspecified role	MI:0499	FALSE	MAYBE
    x-ray tomography 	MI:0827	FALSE	experimental role	MI:0495	FALSE	NO
    x-ray tomography 	MI:0827	FALSE	ancillary	MI:0684	FALSE	NO
